,Time,SL,SH,SPL,SPH,I1L,I1H,I2L,I2H,I3L,I3H,I4L,I4H,I5L,I5H,D1L,D1H,D2L,D2H,D3L,D3H,D4L,D4H,D5L,D5H,E1L,E1H,E2L,E2H,E3L,E3H,E4L,E4H,E5L,E5H,U1L,U1H,U2L,U2H,U3L,U3H,U4L,U4H,U5L,U5H,T1L,T1H,T2L,T2H,T3L,T3H,T4L,T4H,T5L,T5H,NewI,NewA,NewD1,NewD2,NewD3,NewD4,NewD5,Deaths
Q87,2025.75,46822.35685,75987.8792,0,0,88.17205294,438.9115014,0,0,0,0,0,0,0,0,408.0711539,1851.925681,6.97843774,29.62224966,0.91631712,3.82124647,0.55901774,2.0475607,10.55217861,35.26471172,1375.821612,5104.635332,65.15146215,224.232057,9.9547759,33.88928157,9.49979637,27.71023048,191.5572749,521.6517864,1473.981198,4667.50433,96.48817664,290.3344346,15.17607923,45.32508052,18.43209074,46.55762026,391.542282,933.0254509,557.2534445,1663.982631,140.9083771,404.9432143,83.27566094,235.6818719,193.7093028,451.710973,1923.253713,4238.077548,54084.72224,18022.86245,0,1166.409902,3316.679121,3204.266809,18035.8252,34472.08755
Q88,2026,47000.51607,76286.89537,0,0,87.90832982,438.4156721,0,0,0,0,0,0,0,0,406.8071588,1849.365586,6.95459705,29.56994111,0.91330867,3.81473848,0.56730289,2.07238803,10.82393303,36.05605021,1370.626162,5093.530525,64.84165259,223.548129,9.90887435,33.78882121,9.5819886,27.92197305,194.0614241,527.9325713,1467.291171,4654.091669,95.90385153,289.1318596,15.08618367,45.14125393,18.50253741,46.74443566,393.90154,938.8924142,554.5235287,1658.706703,140.2030949,403.6208657,82.86435111,234.9222691,193.4649572,451.7331669,1922.750986,4243.06079,54613.61668,18207.14355,0,1177.752476,3348.998419,3234.704201,18202.5051,34799.53685
Q89,2026.25,47179.50258,76588.13724,0,0,87.65176157,437.9444841,0,0,0,0,0,0,0,0,405.5777333,1846.915465,6.93141605,29.51962312,0.91038547,3.80848194,0.57547784,2.09672801,11.09201958,36.83183018,1365.568558,5082.771546,64.54345297,222.891784,9.86476739,33.69258387,9.66304382,28.13000247,196.5230998,534.087119,1460.755027,4640.95688,95.34186928,287.9743429,14.99983055,44.96456223,18.57152357,46.92697412,396.1981152,944.599913,551.8520103,1653.517475,139.5146516,402.3228908,82.46274582,234.1762424,193.21413,451.7275434,1922.104138,4247.608565,55141.79425,18391.35922,0,1189.074016,3381.230113,3265.034967,18368.60303,35125.96082
Q90,2026.5,47359.31761,76891.57902,0,0,87.4021937,437.4976245,0,0,0,0,0,0,0,0,404.3820455,1844.573677,6.90887384,29.47124965,0.9075449,3.8024701,0.58354277,2.12059136,11.35645693,37.59237019,1360.645532,5072.35394,64.25613883,222.261408,9.82233715,33.60030565,9.74296338,28.33436785,198.9431414,540.1184896,1454.37032,4628.101974,94.80090789,286.8593165,14.91680116,44.79457759,18.63906452,47.10530726,398.4338982,950.1527237,549.2381605,1648.416945,138.8426103,401.0492732,82.07058395,233.443773,192.9571318,451.6951947,1921.318829,4251.734855,55669.28627,18575.51985,0,1200.375279,3413.376742,3295.261383,18534.12974,35451.37677
Q91,2026.75,47539.96243,77197.19568,0,0,87.15947796,437.0747909,0,0,0,0,0,0,0,0,403.2193059,1842.338653,6.88695149,29.42477994,0.9047842,3.79669779,0.59149805,2.14398819,11.61726341,38.33798128,1355.85391,5062.273259,63.97905781,221.6555649,9.7814776,33.5117527,9.82175024,28.53512074,201.3223473,546.0296131,1448.134591,4615.528485,94.27975054,285.7844352,14.8368957,44.63090892,18.70517688,47.27950782,400.6106842,955.5554048,546.6812367,1643.406874,138.1865542,399.7999934,81.68761768,232.7248435,192.6942676,451.6371922,1920.400549,4255.453377,56196.12366,18759.63565,0,1211.657011,3445.440806,3325.38572,18699.0961,35775.80212
Q92,2027,47721.43835,77504.96298,0,0,86.92347293,436.6756904,0,0,0,0,0,0,0,0,402.0887637,1840.208897,6.86563104,29.38017557,0.90210056,3.79115951,0.59934387,2.16692845,11.87445937,39.06896924,1351.190611,5052.525074,63.71162314,221.0729721,9.74209402,33.4267169,9.89940871,28.73231566,203.6614766,551.8232996,1442.045379,4603.237512,93.77727805,284.7475592,14.75993072,44.47320129,18.76987702,47.44965109,402.73018,960.8123139,544.1804846,1638.488801,137.5460869,398.5750269,81.31361178,232.0194362,192.4258363,451.5545888,1919.354629,4258.777582,56722.33687,18943.71668,0,1222.919947,3477.42476,3355.41024,18863.51302,36099.25437
Q93,2027.25,47903.74675,77814.85742,0,0,86.69404253,436.3000379,0,0,0,0,0,0,0,0,400.9897049,1838.182973,6.84489661,29.33740272,0.89949262,3.78585098,0.60708049,2.18942257,12.12806564,39.78563276,1346.652648,5043.104989,63.45330333,220.5124849,9.70410123,33.34501362,9.97594416,28.92600826,205.9612557,557.5022514,1436.100226,4591.229753,93.2924596,283.7467351,14.68573724,44.32113149,18.83318318,47.61581241,404.7940115,965.9276251,541.7351389,1633.664049,136.9208297,397.3743432,80.94834277,231.3275327,192.1521308,451.4484166,1918.18624,4261.720661,57247.95596,19127.77285,0,1234.164807,3509.33102,3385.337199,19027.39149,36421.75111
Q94,2027.5,48086.88901,78126.85623,0,0,86.47105689,435.9475563,0,0,0,0,0,0,0,0,399.9214493,1836.2595,6.82473287,29.29642897,0.89695784,3.78076786,0.61470882,2.21147966,12.37810461,40.48826578,1342.237129,5034.008655,63.20361866,219.9730768,9.66742151,33.26647733,10.05136336,29.11625598,208.2223805,563.0690731,1430.296677,4579.505541,92.82434707,282.7801802,14.61416051,44.17440511,18.89511413,47.77806896,406.8037293,970.90534,539.3444252,1628.93375,136.3104211,396.1979061,80.59159729,230.6491122,191.8734383,451.3196877,1916.900407,4264.295552,57773.01057,19311.8139,0,1245.392302,3541.161961,3415.16884,19190.74251,36743.30993
Q95,2027.75,48270.86658,78440.93735,0,0,86.25439083,435.6179751,0,0,0,0,0,0,0,0,398.8833478,1834.43715,6.8051259,29.25722513,0.89449405,3.77590658,0.62222878,2.23311,12.62459847,41.17715573,1337.941256,5025.231778,62.96213426,219.4538278,9.6319856,33.19096079,10.12567358,29.30311785,210.4455207,568.5262811,1424.632292,4568.064874,92.37206662,281.8462661,14.54505823,44.03275395,18.95568912,47.9364986,408.7608155,975.7493034,537.0075611,1624.298848,135.7145142,395.0456708,80.24317235,229.9841517,191.5900394,451.1693941,1915.502011,4266.514935,58297.52994,19495.84945,0,1256.603129,3572.919921,3444.907393,19353.57713,37063.94851
Q96,2028,48455.68091,78757.07941,0,0,86.0439235,435.3110302,0,0,0,0,0,0,0,0,397.8747807,1832.714639,6.78606281,29.21976324,0.8921,3.77126335,0.62964192,2.25432331,12.86757136,41.85258559,1333.762322,5016.770122,62.72845395,218.9539079,9.59773031,33.11833131,10.19888354,29.48665295,212.6313216,573.8763095,1419.104642,4556.907451,91.93481414,280.9435064,14.47829978,43.89593425,19.01492773,48.09117926,410.666688,980.4632145,534.723758,1619.760113,135.1327776,393.9175853,79.90287369,229.3326258,191.3022097,450.9985071,1913.995793,4268.391244,58821.54295,19679.88897,0,1267.797977,3604.607198,3474.555075,19515.90641,37383.68451
Q97,2028.25,48641.3335,79075.26174,0,0,85.8395393,435.026463,0,0,0,0,0,0,0,0,396.8951544,1831.090724,6.76753085,29.18401696,0.88977368,3.76683488,0.63694791,2.27512864,13.10704805,42.51483247,1329.697711,5008.619519,62.50221876,218.4725705,9.56459845,33.04847037,10.27100202,29.66692171,214.7804079,579.121518,1413.711321,4546.032693,91.5118475,280.0705424,14.41376475,43.76372379,19.07285066,48.24219053,412.5227063,985.050637,532.4922224,1615.318159,134.5648916,392.8135888,79.57051521,228.6945048,191.0102173,450.8079772,1912.386361,4269.936665,59345.0781,19863.94178,0,1278.977523,3636.226051,3504.114084,19677.74139,37702.53559
Q98,2028.5,48827.8259,79395.46431,0,0,85.6411266,434.7640206,0,0,0,0,0,0,0,0,395.9439011,1829.564202,6.7495183,29.14996165,0.88751398,3.76261811,0.64414831,2.29553544,13.34305393,43.16416902,1325.744896,5000.775872,62.28309981,218.0091386,9.53253805,32.98127067,10.34203881,29.84398455,216.8933849,584.2641978,1408.449943,4535.439779,91.10248239,279.2261308,14.35134303,43.63591996,19.12947885,48.38961125,414.3301761,989.5150099,530.3121576,1610.97345,134.0105502,391.7336125,79.24591868,228.0697563,190.7143256,450.5987345,1910.678196,4271.163137,59868.1635,20048.01708,0,1290.142438,3667.778706,3533.586605,19839.09311,38020.51942
Q99,2028.75,49015.15965,79717.66774,0,0,85.44857679,434.5234539,0,0,0,0,0,0,0,0,395.0204759,1828.133901,6.73201431,29.11757299,0.88531912,3.75861008,0.65124327,2.31555307,13.575616,43.80086302,1321.901435,4993.235154,62.07079749,217.5629992,9.50150189,32.91663571,10.41200393,30.01790238,218.9708404,589.3065762,1403.318151,4525.12766,90.70608758,278.4091342,14.29093215,43.51233734,19.1848327,48.53352075,416.0903521,993.859655,528.1827654,1606.726311,133.4694573,390.6775781,78.92891324,227.458343,190.4147913,450.3716887,1908.875652,4272.08236,60390.82694,20232.12395,0,1301.293378,3699.26735,3562.974802,19999.97258,38337.65364
Q100,2029,49203.33634,80041.85329,0,0,85.2617863,434.3045198,0,0,0,0,0,0,0,0,394.1243558,1826.798682,6.71500849,29.08682897,0.88318777,3.75480778,0.65823377,2.33519017,13.80476109,44.42517694,1318.164973,4985.993414,61.86503631,217.1335939,9.47144619,32.85447799,10.48090801,30.18873617,221.0133472,594.2508218,1398.313613,4515.095092,90.32207949,277.61851,14.23243847,43.39280734,19.23893412,48.67399822,417.8044425,998.0877856,526.1032472,1602.576943,132.941329,389.6453991,78.61933435,226.8602235,190.1118652,450.127728,1906.982963,4272.705794,60913.09584,20416.27131,0,1312.430993,3730.694138,3592.280819,20160.39077,38653.95582
Q101,2029.25,49392.35758,80368.00284,0,0,85.08065406,434.1069776,0,0,0,0,0,0,0,0,393.2550371,1825.557433,6.69849008,29.05770761,0.88111847,3.7512087,0.66512107,2.35445589,14.03051773,45.03736954,1314.533235,4979.046777,61.6655643,216.720414,9.44233181,32.79471786,10.54876254,30.35654678,223.0214643,599.0990482,1393.434032,4505.340652,89.94991849,276.8533016,14.17577579,43.27717532,19.29180455,48.81112334,419.4736131,1002.202514,524.0728057,1598.525431,132.42589,388.6369802,78.31702334,226.2753528,189.8057928,449.8677206,1905.004247,4273.04466,61434.9973,20600.46801,0,1323.555924,3762.061189,3621.506781,20320.35862,38969.44352
Q102,2029.5,49582.22502,80696.09888,0,0,84.90508257,433.9305923,0,0,0,0,0,0,0,0,392.4120362,1824.40907,6.68245066,29.03018757,0.87911033,3.74780972,0.67190535,2.37335858,14.25291483,45.63769443,1311.004026,4972.391442,61.4721488,216.3229932,9.41412228,32.73728295,10.61557898,30.52139532,224.9957376,603.8533175,1388.677143,4495.862755,89.5891051,276.1126307,14.12086379,43.16530001,19.34346597,48.94497463,421.0989886,1006.206859,522.0906458,1594.571751,131.9228753,387.6522177,78.0218279,225.7036813,189.4968124,449.5925141,1902.94351,4273.109947,61956.55805,20784.72272,0,1334.668804,3793.37059,3650.654793,20479.887,39284.13422
Q103,2029.75,49772.94032,81026.12448,0,0,84.73497748,433.7751318,0,0,0,0,0,0,0,0,391.5948866,1823.35253,6.66688022,29.00424937,0.87716175,3.74460883,0.67858847,2.39190732,14.47198223,46.22640132,1307.575227,4966.023685,61.28457549,215.9409043,9.38678369,32.68210693,10.68136886,30.6833416,226.9367018,608.515644,1384.040719,4486.65968,89.23917683,275.3956883,14.06762847,43.05705167,19.39394027,49.07563074,422.6816572,1010.103747,520.1559765,1590.715785,131.432028,386.6909996,77.73360047,225.1451546,189.1851577,449.3029363,1900.804647,4272.91241,62477.80454,20969.04404,0,1345.770255,3824.624395,3679.726938,20638.98673,39598.04532
Q104,2030,49964.50516,81358.06329,0,0,84.5702474,433.6403674,0,0,0,0,0,0,0,0,390.8031382,1822.386774,6.65177027,28.97987266,0.87527172,3.7416035,0.68517045,2.41011016,14.68775001,46.80373488,1304.244795,4959.939856,61.10264638,215.5737526,9.36028592,32.62912941,10.74614459,30.8424468,228.8448814,613.0879968,1379.522567,4477.729581,88.89970471,274.7017301,14.01600184,42.95231113,19.44324964,49.20317023,424.2226724,1013.896026,518.2680113,1586.957322,130.9530993,385.7532059,77.4521991,224.5997152,188.8710561,448.999794,1898.591447,4272.462575,62998.76286,21153.44042,0,1356.860894,3855.824627,3708.725275,20797.66856,39911.19418
Q105,2030.25,50156.92126,81691.89955,0,0,84.41080357,433.5260749,0,0,0,0,0,0,0,0,390.0363562,1821.510783,6.63711251,28.95703859,0.87343948,3.7387915,0.69165298,2.42797523,14.90024986,47.36993667,1301.010756,4954.136378,60.92617788,215.221175,9.33460011,32.57829434,10.80991808,30.99876976,230.7207909,617.5723021,1375.120538,4469.0705,88.57028919,274.0300683,13.96592051,42.85096888,19.49141601,49.32767067,425.7230542,1017.586462,516.4259709,1583.296076,130.4858491,384.838709,77.17748589,224.0673006,188.554729,448.6838743,1896.307595,4271.77074,63519.45882,21337.92023,0,1367.941327,3886.97328,3737.651845,20955.94315,40223.59802
Q106,2030.5,50350.19035,82027.61802,0,0,84.25656024,433.4320327,0,0,0,0,0,0,0,0,389.294121,1820.723558,6.62289881,28.93572852,0.87166373,3.73617028,0.69803675,2.44551067,15.10951331,47.92524313,1297.871206,4948.609747,60.75499963,214.882834,9.30970004,32.52955015,10.87270207,31.15237026,232.5649367,621.9704456,1370.832519,4460.680389,88.25056059,273.3800674,13.91732537,42.75292401,19.53846169,49.44920906,427.1837937,1021.177748,514.6290821,1579.731683,130.0300437,383.9473748,76.90932811,223.5478449,188.2363933,448.3559448,1893.956677,4270.846979,64039.91789,21522.49172,0,1379.012155,3918.072316,3766.508662,21113.82112,40535.27401
Q107,2030.75,50544.3142,82365.20404,0,0,84.10743345,433.3580224,0,0,0,0,0,0,0,0,388.576026,1820.024118,6.60912151,28.91592432,0.86994313,3.73373782,0.70432296,2.46272497,15.31557282,48.46988747,1294.824308,4943.356531,60.5889528,214.5584166,9.28556137,32.48284933,10.93450944,31.30330739,234.3778164,626.2842739,1366.65644,4452.557116,87.94017345,272.7511382,13.8701624,42.65808345,19.58440898,49.56786179,428.6058528,1024.672507,512.8765802,1576.263717,129.5854569,383.0790613,76.64759698,223.0412779,187.916259,448.0167538,1891.542181,4269.701142,64560.16527,21707.163,0,1390.073969,3949.123669,3795.29772,21271.31296,40846.2392
Q108,2031,50739.29458,82704.64346,0,0,83.96334238,433.3038289,0,0,0,0,0,0,0,0,387.8816783,1819.411499,6.59577272,28.89760877,0.86827747,3.73149158,0.71051251,2.47962531,15.51846162,49.00409804,1291.868286,4938.373366,60.42788934,214.2476302,9.26216093,32.43814769,10.99535306,31.45163913,236.1599215,630.5155978,1362.590274,4444.698477,87.63880608,272.1427339,13.82438011,42.56636073,19.62927951,49.68370399,429.9901666,1028.073297,511.1677099,1572.891691,129.1518694,382.2336211,76.39216702,222.5475269,187.5945315,447.6670301,1889.067498,4268.34286,65080.22584,21891.94213,0,1401.127355,3980.129244,3824.020988,21428.42911,41156.51053
Q109,2031.25,50935.13331,83045.92267,0,0,83.82420802,433.2692413,0,0,0,0,0,0,0,0,387.210697,1818.884753,6.58284569,28.88076397,0.86666493,3.72943011,0.71660674,2.49621988,15.71821284,49.52810016,1289.001429,4933.656956,60.27167143,213.9502013,9.23947808,32.3954039,11.05524571,31.59742363,237.9117347,634.6661923,1358.632036,4437.102212,87.34615819,271.5543458,13.77993196,42.47767631,19.67309594,49.7968114,431.3376454,1031.382611,509.5017244,1569.615064,128.7290673,381.4109008,76.1429175,222.0665146,187.2714106,447.3074836,1886.535932,4266.781546,65600.1242,22076.83703,0,1412.172889,4011.090921,3852.680414,21585.17991,41466.10483
Q110,2031.5,51131.83219,83389.02854,0,0,83.68995423,433.25405,0,0,0,0,0,0,0,0,386.5627127,1818.442949,6.57033312,28.86537347,0.86510508,3.72755085,0.7226066,2.51251586,15.91486082,50.04211487,1286.222081,4929.204071,60.12016866,213.6658737,9.21749264,32.35457931,11.11420058,31.7407172,239.6337338,638.7377994,1354.779784,4429.766008,87.06194897,270.9854996,13.73677346,42.39195594,19.71588011,49.90725753,432.6491763,1034.602882,507.8778887,1566.433252,128.3168444,380.6107414,75.89973117,221.5981614,186.9470908,446.9388056,1883.950691,4265.0264,66119.88466,22261.85553,0,1423.211143,4042.010551,3881.277921,21741.57559,41775.03883
Q111,2031.75,51329.39309,83733.94848,0,0,83.56050596,433.2580499,0,0,0,0,0,0,0,0,385.9373667,1818.085169,6.55822859,28.85142031,0.86359734,3.7258518,0.72851324,2.52852096,16.10844029,50.54635983,1283.528644,4925.011543,59.97326059,213.3944058,9.19618612,32.31563817,11.17223125,31.8815769,241.3263902,642.7321282,1351.031619,4422.687512,86.78591572,270.4357522,13.69486361,42.30913016,19.75765402,50.01511572,433.9256236,1037.736488,506.2954783,1563.345625,127.9149987,379.8329794,75.66249339,221.1423847,186.6217614,446.5616695,1881.314899,4263.086407,66639.53126,22447.00536,0,1434.242679,4072.88996,3909.815411,21897.62629,42083.32911
Q112,2032,51527.81788,84080.67035,0,0,83.43579158,433.2810381,0,0,0,0,0,0,0,0,385.3343117,1817.810512,6.54652566,28.83888857,0.86214036,3.72433105,0.73432824,2.54424191,16.29898622,51.04104847,1280.919573,4921.076271,59.83083202,213.1355698,9.17554112,32.27854607,11.22935062,32.02005846,242.9901697,646.6508568,1347.385686,4415.864336,86.51781172,269.9046887,13.65416373,42.2291349,19.79843914,50.12045833,435.1678304,1040.78575,504.7537803,1560.351517,127.5233353,379.0774466,75.43109404,220.6990993,186.2956071,446.1767301,1878.631595,4260.970344,67159.08775,22632.29415,0,1445.268054,4103.730946,3938.29476,22053.34207,42390.99216
Q113,2032.25,51727.10844,84429.18252,0,0,83.31573977,433.3228156,0,0,0,0,0,0,0,0,384.7532097,1817.618088,6.53521738,28.82776208,0.86073366,3.72298678,0.74005192,2.55968644,16.4865338,51.52639089,1278.393374,4917.395208,59.6927758,212.8891498,9.15554153,32.24327114,11.28557213,32.15621676,244.6255327,650.4956334,1343.840173,4409.294068,86.25740621,269.3919196,13.61463761,42.15190978,19.83825756,50.22335625,436.3766206,1043.752938,503.2520938,1557.450232,127.1416639,378.3439709,75.20542525,220.2682169,185.968807,445.7846251,1875.903732,4258.686781,67678.57761,22817.72945,0,1456.287819,4134.535287,3966.717824,22208.73286,42698.04432
Q114,2032.5,51927.2667,84779.47382,0,0,83.20028266,433.3831852,0,0,0,0,0,0,0,0,384.1937322,1817.507025,6.52429818,28.81802558,0.85937626,3.72181675,0.74568619,2.57486108,16.67111917,52.00259416,1275.948605,4913.965372,59.55899025,212.6549411,9.13617181,32.20978291,11.34090945,32.29010643,246.2329346,654.2680766,1340.39331,4402.974274,86.00448164,268.897078,13.57625197,42.07739785,19.87713034,50.32388069,437.5527984,1046.640271,501.7897301,1554.641043,126.7697998,377.6323769,74.98538278,219.8496481,185.6415359,445.3859747,1873.134186,4256.244086,68198.02408,23003.31871,0,1467.302515,4165.304732,3995.086434,22363.80851,43004.50181
Q115,2032.75,52128.29459,85131.53353,0,0,83.08935325,433.4619535,0,0,0,0,0,0,0,0,383.6555606,1817.476462,6.51376198,28.80966306,0.85806758,3.72081939,0.75123222,2.58977311,16.85277831,52.46986044,1273.583869,4910.783834,59.42937901,212.4327488,9.11741709,32.178053,11.39537569,32.42178153,247.8128259,657.9697777,1337.043373,4396.902507,85.75883302,268.4198185,13.53897425,42.00554628,19.91507955,50.4221004,438.6971505,1049.44992,500.3660137,1551.923199,126.4075633,376.9424856,74.77086498,219.4433007,185.3139633,444.9813821,1870.325752,4253.650424,68717.4501,23189.06928,0,1478.312681,4196.041009,4023.4024,22518.57876,43310.38071
Q116,2033,52330.19407,85485.3514,0,0,82.98288665,433.5589302,0,0,0,0,0,0,0,0,383.1383843,1817.52555,6.50360307,28.80266,0.85680675,3.7199929,0.75669086,2.60442904,17.03154752,52.92839006,1271.297813,4907.847721,59.30385086,212.2223879,9.09926437,32.14805386,11.44898455,32.55129453,249.3656529,661.6022996,1333.788676,4391.076312,85.52026768,267.9598148,13.50277506,41.93630464,19.95212589,50.51808371,439.810446,1052.184009,498.9802824,1549.295931,126.0547795,376.2741156,74.56177324,219.0490811,184.9862547,444.5714337,1867.481148,4250.913763,69236.87839,23374.98845,0,1489.318848,4226.745823,4051.667507,22673.05323,43615.69697
Q117,2033.25,52532.96713,85840.91759,0,0,82.88081917,433.6739271,0,0,0,0,0,0,0,0,382.6419015,1817.653456,6.49381547,28.79700141,0.85559297,3.71933506,0.76206395,2.61883577,17.20746396,53.37837893,1269.089131,4905.154216,59.18231967,212.02368,9.08170014,32.11975922,11.50174946,32.67869755,250.8918571,665.1671795,1330.627579,4385.493228,85.28860304,267.5167569,13.46762601,41.86962574,19.98829051,50.61189844,440.8934381,1054.844618,497.6318859,1546.758449,125.7112788,375.6270834,74.35801182,218.6668944,184.6585707,444.1567003,1864.603018,4248.041877,69756.3314,23561.08338,0,1500.321538,4257.420856,4079.883521,22827.24147,43920.46641
Q118,2033.5,52736.61577,86198.22272,0,0,82.7830896,433.8067593,0,0,0,0,0,0,0,0,382.1658181,1817.859358,6.48439407,28.79267256,0.85442561,3.7188445,0.76735185,2.63299963,17.38056485,53.82001962,1266.956556,4902.700551,59.06470325,211.8364549,9.06471219,32.0931446,11.55368386,32.80404292,252.3918761,668.6659274,1327.558481,4380.150796,85.06366735,267.0903511,13.43350051,41.80546499,20.02359441,50.70361081,441.9468639,1057.433782,496.320189,1544.30995,125.3768962,375.0012036,74.15948717,218.2966436,184.3310675,443.7377361,1861.693934,4245.042347,70275.83132,23747.36118,0,1511.321271,4288.067767,4108.052183,22981.15289,44224.70472
Q119,2033.75,52941.14202,86557.25782,0,0,82.6896377,433.957245,0,0,0,0,0,0,0,0,381.7098481,1818.142448,6.47533361,28.78965913,0.85330423,3.71851925,0.77255673,2.64692667,17.55088701,54.25350196,1264.89886,4900.484012,58.95092346,211.6605495,9.04828865,32.06818561,11.6048016,32.92738094,253.8661432,672.1000296,1324.579822,4375.04656,84.84529697,266.6803184,13.40037343,41.74377961,20.05805824,50.79328634,442.9714461,1059.953495,495.0445683,1541.949619,125.0514705,374.396289,73.96610867,217.9382318,184.0038971,443.3150801,1858.756395,4241.922565,70795.40014,23933.82888,0,1522.31856,4318.688195,4136.175215,23134.79681,44528.42744
Q120,2034,53146.54793,86918.01433,0,0,82.60040481,434.1252053,0,0,0,0,0,0,0,0,381.2737128,1818.501928,6.46662895,28.78794717,0.85222767,3.71835756,0.77767882,2.66062399,17.71846816,54.67901215,1262.914856,4898.501932,58.84090533,211.4958064,9.03241858,32.04485982,11.65511579,33.04876207,255.315088,675.4709468,1321.690082,4370.17807,84.6333376,266.286392,13.36822098,41.68452961,20.09170246,50.88098919,443.9678922,1062.405711,493.804415,1539.676631,124.7348453,373.8121512,73.77778847,217.59156,183.677207,442.8892554,1855.79283,4238.68974,71315.05958,24120.4934,0,1533.31391,4349.283757,4164.254315,23288.18245,44831.64998
Q121,2034.25,53352.83557,87280.4841,0,0,82.5153341,434.3104641,0,0,0,0,0,0,0,0,380.8571403,1818.937015,6.45827498,28.78752266,0.85119592,3.718358,0.78272039,2.67409654,17.88334608,55.09673349,1261.003391,4896.751695,58.73457808,211.3420739,9.01709153,32.02314476,11.70463997,33.16823553,256.7391358,678.7801157,1318.88778,4365.542888,84.42764233,265.9083165,13.33702002,41.6276755,20.12454733,50.96678282,444.9368969,1064.792344,492.5991333,1537.490153,124.4268691,373.2486009,73.59444103,217.2565292,183.351141,442.4607716,1852.805605,4235.350895,71834.83112,24307.36161,0,1544.307823,4379.85605,4192.29116,23441.31893,45134.38761
Q122,2034.5,53560.00704,87644.65937,0,0,82.43436975,434.5128476,0,0,0,0,0,0,0,0,380.4598667,1819.446937,6.45026634,28.78837186,0.85020799,3.71851852,0.78768244,2.68735154,18.04555841,55.50684537,1259.163348,4895.23073,58.63187357,211.1992057,9.00229665,32.00301951,11.75338783,33.28585027,258.1387089,682.0289493,1316.171476,4361.13859,84.22807199,265.5458494,13.30675003,41.57318147,20.15661311,51.05072938,445.8791405,1067.115267,491.4281414,1535.389348,124.1273934,372.7054485,73.41598259,216.9330395,183.0258385,442.030122,1849.797015,4231.912876,72354.73604,24494.44029,0,1555.300794,4410.406652,4220.287408,23594.21523,45436.65547
Q123,2034.75,53768.06446,88010.53278,0,0,82.35745759,434.7321858,0,0,0,0,0,0,0,0,380.0816336,1820.030935,6.44259917,28.79048146,0.8492632,3.71883761,0.79256585,2.70039425,18.205143,55.90952548,1257.393642,4893.936512,58.53272647,211.0670602,8.98802529,31.98446343,11.8013726,33.40165393,259.5142251,685.2188381,1313.539764,4356.962763,84.03449297,265.198756,13.2773902,41.52101164,20.18791919,51.13289062,446.7952911,1069.37632,490.2908696,1533.373376,123.8362747,372.1825041,73.24233208,216.6209906,182.7014356,441.5977873,1846.769294,4228.382352,72874.79536,24681.73614,0,1566.293313,4440.937119,4248.244695,23746.88028,45738.46856
Q124,2035,53977.00996,88378.09733,0,0,82.28454453,434.9683102,0,0,0,0,0,0,0,0,379.7221898,1820.688261,6.43526833,28.79383818,0.84836108,3.719314,0.79737235,2.71323082,18.36213823,56.30494698,1255.693223,4892.866562,58.43707446,210.9455007,8.97426718,31.96745648,11.84860749,33.51569415,260.8660987,688.3511488,1310.991276,4353.013016,83.84677954,264.8668115,13.24892136,41.47113259,20.21848565,51.21332609,447.6860045,1071.577304,489.186763,1531.441393,123.5533729,371.6795767,73.07341096,216.3202821,182.3780634,441.1642329,1843.724612,4224.765819,73395.02992,24869.2558,0,1577.285863,4471.448989,4276.164636,23899.32286,46039.84175
Q125,2035.25,54186.84572,88747.3464,0,0,82.21557891,435.2210568,0,0,0,0,0,0,0,0,379.3812901,1821.41818,6.42826922,28.79842911,0.84750119,3.71994573,0.8021028,2.72586645,18.51658234,56.69328111,1254.061068,4892.018443,58.34485728,210.8343941,8.96101381,31.95197984,11.89510632,33.62801742,262.1947413,691.4272275,1308.524682,4349.286973,83.66481069,264.5498,13.22132465,41.42351178,20.24833194,51.2920958,448.5519241,1073.719985,488.1152797,1529.592557,123.2785518,371.1964773,72.90914244,216.030813,182.0558506,440.7299115,1840.665079,4221.069605,73915.46032,25057.00582,0,1588.278924,4501.943783,4304.048826,24051.55167,46340.78975
Q126,2035.5,54397.57393,89118.27374,0,0,82.1505111,435.4902631,0,0,0,0,0,0,0,0,379.0586956,1822.219969,6.42159765,28.80424131,0.84668291,3.72073125,0.80675906,2.73830737,18.66851323,57.07469526,1252.496186,4891.389763,58.25601786,210.7336111,8.94825694,31.9380149,11.94088224,33.73866951,263.5005598,694.4483969,1306.138685,4345.782282,83.488471,264.2475129,13.1945831,41.37811782,20.27747742,51.36925783,449.3936822,1075.806094,487.0758895,1527.826024,123.0116792,370.7330156,72.74945183,215.7524832,181.7349212,440.2952622,1837.592746,4217.299868,74436.10694,25244.99271,0,1599.272969,4532.423001,4331.898842,24203.57531,46641.32718
Q127,2035.75,54609.19679,89490.87343,0,0,82.08929143,435.7757694,0,0,0,0,0,0,0,0,378.7541725,1823.092915,6.41524925,28.81126238,0.84590552,3.72166896,0.81134165,2.75055837,18.81796943,57.4493548,1250.997614,4890.978169,58.17050019,210.6430264,8.93598793,31.92554306,11.98594831,33.84769541,264.7839585,697.4159595,1303.832023,4342.496612,83.31765059,263.9597491,13.16867947,41.33492082,20.30594088,51.44486891,450.2118995,1077.83733,486.0680761,1526.140955,122.7526258,370.2890028,72.59426696,215.4851916,181.4153966,439.8607112,1834.509603,4213.462606,74956.98996,25433.22287,0,1610.268468,4562.888125,4359.716239,24355.40228,46941.46848
