,Time,SL,SH,SPL,SPH,I1L,I1H,I2L,I2H,I3L,I3H,I4L,I4H,I5L,I5H,D1L,D1H,D2L,D2H,D3L,D3H,D4L,D4H,D5L,D5H,E1L,E1H,E2L,E2H,E3L,E3H,E4L,E4H,E5L,E5H,U1L,U1H,U2L,U2H,U3L,U3H,U4L,U4H,U5L,U5H,T1L,T1H,T2L,T2H,T3L,T3H,T4L,T4H,T5L,T5H,NewI,NewA,NewD1,NewD2,NewD3,NewD4,NewD5,Deaths
Q80,2024,45882.84181,75618.4331,0,0,48.72233998,220.5469456,3.37112327,15.21632576,2.91557842,13.12284555,7.58081354,34.16422194,0,0,234.4254703,976.6131658,21.64253185,89.7413029,5.59870801,23.5976264,22.02678267,85.47704772,511.8159498,1881.845262,1002.009983,3419.209212,86.25325577,297.0687741,14.31899344,49.61143114,15.74598441,51.68519171,251.8777247,753.3901514,1309.375239,3906.209182,107.302024,319.3438391,17.15208175,50.93853315,18.91433067,48.69191562,383.8836181,923.6050148,526.6807076,1503.752582,139.7855743,389.1721194,83.22252128,228.7612239,193.6742719,444.6767282,1919.101178,4177.2951,48324.67993,15377.5065,3801.548679,990.4329695,2958.176542,2942.702074,16721.95789,31930.50553
Q81,2024.25,46078.63627,76004.06141,0,0,48.05346974,217.8703543,3.3249032,15.03177385,2.87565578,12.96378783,7.47884651,33.7577514,0,0,231.1987932,964.5384681,21.38013076,88.74531691,5.53906132,23.36261927,22.56382742,87.08913047,529.4271251,1935.702166,982.3652583,3354.082082,85.20228702,293.5844227,14.159706,49.07878244,16.086974,52.68480437,259.5703636,775.6674163,1286.794858,3837.395316,106.0939229,315.9969232,16.97051149,50.43961753,19.02605576,48.98676895,387.4894894,932.9026733,518.6339267,1480.427114,138.012515,384.3022575,82.22648742,226.0730337,193.1791425,443.8231426,1918.836746,4182.284471,48724.26793,15491.75074,3935.345935,996.4759005,2980.035525,2968.37317,16873.14339,32233.33673
Q82,2024.5,46276.27615,76394.7344,0,0,47.38982708,215.2145955,3.27903829,14.84863232,2.83603512,12.80592245,7.37759314,33.35412293,0,0,228.0233363,952.6493292,21.11907583,87.75434986,5.47958897,23.12808942,23.0872215,88.6357253,546.645296,1987.687814,963.4132826,3291.589564,84.13991048,290.0676397,13.99791203,48.5383198,16.42526777,53.66557539,267.2396534,797.7014978,1264.443074,3769.50597,104.8643812,312.5495153,16.78505423,49.92287354,19.13346771,49.26616621,391.0001318,941.9101809,510.5557157,1456.995694,136.2130782,379.3257914,81.21286969,223.3136202,192.6467264,442.8452128,1918.225427,4186.214005,49118.86437,15604.81467,4067.476845,1002.440701,3001.472623,2993.583809,17021.97146,32532.21032
Q83,2024.75,46475.76991,76790.40947,0,0,46.73195314,212.5821658,3.23356679,14.66707464,2.7967491,12.64940075,7.27714069,32.95373782,0,0,224.8936117,940.9259839,20.85955407,86.76903618,5.42034889,22.8942778,23.59699996,90.11839238,563.4694936,2037.836851,945.1177826,3231.558773,83.07057756,286.5339842,13.8343961,47.99282436,16.76086519,54.62789673,274.881063,819.4816955,1242.351077,3702.640086,103.6160708,309.0162332,16.59614529,49.39070291,19.23661827,49.53053382,394.4144569,950.6239875,502.46459,1433.528934,134.3912192,374.2605448,80.18384329,220.4931353,192.0778264,441.7473183,1917.264968,4189.078053,49508.51385,15716.70512,4197.955207,1008.328548,3022.504252,3018.340447,17168.43533,32827.09614
Q84,2025,46677.12511,77191.0417,0,0,46.08035571,209.9753689,3.18852363,14.48726124,2.75782878,12.49436254,7.17757183,32.5569695,0,0,221.8057226,929.3550103,20.6017321,85.78999225,5.36139292,22.66141118,24.09321279,91.53868751,579.8992488,2086.184376,927.4436753,3173.827049,81.99810842,282.9964901,13.6698345,47.4446416,17.09375326,55.57210521,282.490394,840.9987002,1220.545632,3636.878293,102.3517807,305.4111935,16.40424135,48.8454342,19.33557206,49.78031941,397.7315517,959.0415089,494.3779537,1410.091278,132.5509784,369.1239013,79.14167908,217.6216316,191.4733846,440.5341719,1915.953843,4190.874346,49893.26516,15827.43012,4326.796282,1014.140514,3043.145785,3042.650118,17312.5347,33117.97466
Q85,2025.25,46880.34842,77596.58416,0,0,45.43550595,207.3963037,3.14394193,14.30933895,2.71930272,12.34093558,7.0789632,32.16416144,0,0,218.7570127,917.9278046,20.34576535,84.81782831,5.30276951,22.42970391,24.57592352,92.8981632,595.9345718,2132.765867,910.3573326,3118.242342,80.92576796,279.4660283,13.50480751,46.89573957,17.42390635,56.49849099,290.0637461,862.2444158,1199.04943,3572.284939,101.0743417,301.7478532,16.20980857,48.28929333,19.43040408,50.01598404,400.950684,967.1610841,486.3120143,1386.741019,130.6964065,363.9325931,78.08869388,214.7089128,190.8344579,439.210727,1914.291303,4191.60395,50273.17088,15936.9988,4454.016678,1019.8776,3063.41162,3066.520334,17454.27517,33404.83626
Q86,2025.5,47085.44564,78006.98809,0,0,44.79783534,204.8468607,3.09985182,14.13343969,2.68119758,12.18923558,6.98138656,31.77562574,0,0,215.7457811,906.6393734,20.09180065,83.85314873,5.24452381,22.19936001,25.04520865,94.19836265,611.5759284,2177.617108,893.8267557,3064.663265,79.85633185,275.9516253,13.33981105,46.34776556,17.75129043,57.40730446,297.5974828,883.211805,1177.881428,3508.909985,99.78656801,298.0389016,16.01331146,47.7243848,19.52119584,50.23799338,404.0713101,974.9819223,478.2817339,1363.53043,128.8314996,358.7025402,77.02720812,211.7644156,190.1621924,437.7820906,1912.2774,4191.271167,50648.28703,16045.42132,4579.634225,1025.540761,3083.315238,3089.958979,17593.66765,33687.68053
Q87,2025.75,47292.42176,78422.20324,0,0,44.16773531,202.3287213,3.05628084,13.95968129,2.64353672,12.0393657,6.88490646,31.39164265,0,0,212.7710536,895.4873807,19.83998106,82.89654953,5.18669795,21.97057198,25.50115615,95.44081801,626.8242153,2220.774113,877.8216758,3012.958915,78.79215189,272.4607388,13.17526677,45.80209178,18.07586325,58.29876379,305.0882047,903.8947585,1157.057196,3446.790751,98.49121173,294.2961894,15.81520611,47.1526792,19.60803483,50.44681359,407.0930728,982.5040437,470.3008058,1340.505964,126.9601483,353.4487302,75.95950909,208.7971191,189.4578036,436.253453,1909.912995,4189.883392,51018.6727,16152.70879,4703.667853,1031.130927,3102.86927,3112.974231,17730.72781,33966.51552
Q88,2026,47501.28095,78842.17806,0,0,43.54555557,199.8433599,3.01325327,13.78816779,2.60634253,11.89141654,6.78958237,31.01246049,0,0,209.8323982,884.4713969,19.59044341,81.94861269,5.12933148,21.74351976,25.94386605,96.6270468,641.680737,2262.273047,862.3136039,2963.008533,77.73520856,268.9994977,13.01153198,45.2598571,18.39757547,59.17306042,312.5327235,924.2879808,1136.589236,3385.953526,97.19092653,290.5306919,15.61593316,46.57600637,19.69101188,50.64290496,410.0157976,989.7282169,462.3816547,1317.70852,125.0860936,348.1851357,74.88782141,205.8154781,188.7225578,434.6300251,1907.199752,4187.450931,51384.38964,16258.87315,4826.137465,1036.649018,3122.085557,3135.574481,17865.47562,34241.357
Q89,2026.25,47712.02666,79266.86003,0,0,42.9316058,197.3920496,2.97079117,13.61898808,2.56963348,11.74546709,6.69546653,30.63829636,0,0,206.9297781,873.5923124,19.3433195,81.00989844,5.07246119,21.51837237,26.37344764,97.75855001,656.147182,2302.150154,847.2758329,2914.701039,76.68716289,265.572908,12.8489082,44.72200199,18.71637312,60.03036383,319.9280428,944.3868938,1116.487294,3326.415029,95.88824185,286.7524946,15.41591353,45.99605077,19.77021978,50.82671979,412.8394885,996.6558952,454.535458,1295.173748,123.2128955,342.9246666,73.81428356,202.8273771,187.9577536,432.9169877,1904.14012,4183.986806,51745.50195,16363.92708,4947.063816,1042.095955,3140.975209,3157.768271,17997.93476,34512.22772
Q90,2026.5,47924.66159,79696.19587,0,0,42.32615507,194.9758706,2.92891329,13.45221882,2.53342696,11.60158434,6.60260521,30.26933732,0,0,204.0634334,862.8518802,19.09873571,80.08094048,5.01612225,21.29528509,26.79002015,98.83680952,670.2255951,2340.44168,832.6834125,2867.934496,75.64939814,262.1850274,12.68764879,44.18929852,19.03219791,60.87082618,327.2713369,964.1875536,1096.758655,3268.183726,94.585545,282.9707999,15.2155453,45.41435466,19.84575259,50.99869935,415.5643179,1003.289151,446.7721802,1272.932383,121.3439077,337.6791447,72.74092917,199.8401019,187.1647086,431.1194485,1900.737305,4179.506524,52102.07568,16467.88396,5066.468393,1047.472664,3159.548666,3179.564233,18128.13219,34779.15668
Q91,2026.75,48139.1878,80130.13175,0,0,41.72943318,192.5957196,2.88763611,13.28792302,2.49773638,11.45982468,6.51103871,29.9057408,0,0,201.233789,852.2523663,18.85681183,79.16223813,4.96034591,21.07439966,27.19371053,99.86328517,683.9183567,2377.183809,818.5130978,2822.615532,74.62305929,258.8391172,12.5279646,43.66237703,19.34498844,61.69458567,334.5599378,983.6865791,1077.408413,3211.261022,93.28506649,279.1939486,15.01520167,44.83231778,19.91770425,51.15927148,418.1906191,1009.630616,439.1006197,1251.010599,119.4822604,332.4593025,71.66967381,196.8603276,186.3447463,429.2424083,1896.995228,4174.02786,52454.17851,16570.75771,5184.373302,1052.780081,3177.815747,3200.971044,18256.0977,35042.17846
Q92,2027,48355.60671,80568.61354,0,0,41.14163277,190.2523192,2.84697303,13.12615255,2.46257448,11.32023347,6.42080096,29.54763724,0,0,198.4413809,841.7962788,18.61765926,78.2542537,4.90516114,20.85584492,27.58465335,100.8394144,697.2281571,2412.412589,804.7432807,2778.658738,73.60908698,255.5377673,12.37003094,43.14174742,19.6546809,62.50177032,341.7913191,1002.881092,1058.439726,3155.642323,91.98887642,275.4294494,14.81522942,44.25120463,19.98616815,51.30885006,420.7188747,1015.683414,431.5284634,1229.430363,117.6308493,327.2748023,70.60230342,193.894117,185.4991862,427.2907342,1892.918488,4167.570613,52801.87948,16672.56276,5300.801159,1058.019157,3195.785705,3221.997376,18381.86348,35301.33253
Q93,2027.25,48573.91915,81011.58703,0,0,40.5629106,187.9462302,2.80693532,12.9669473,2.42795111,11.18284688,6.33192046,29.19513024,0,0,195.6867991,831.4861681,18.38138153,77.35740728,4.85059439,20.63973533,27.96299073,101.7666098,710.1579727,2446.163876,791.3539092,2735.986066,72.60824499,252.2830053,12.21399131,42.62781871,19.9612103,63.2924995,348.9630864,1021.768662,1039.854051,3101.317979,90.69887782,271.6840208,14.61594796,43.67214991,20.05123594,51.44783435,423.1497073,1021.451113,424.06235,1208.20979,115.7923294,322.1342651,69.54047167,190.9469312,184.6293338,425.2691397,1888.512311,4160.156376,53145.24863,16773.31397,5415.774986,1063.190858,3213.467274,3242.65187,18505.46375,35556.66264
Q94,2027.5,48794.12544,81458.99809,0,0,39.99339017,185.6778639,2.76753183,12.81033708,2.39387389,11.04769137,6.24442032,28.84830015,0,0,192.9706455,821.3244785,18.14807248,76.4720749,4.79666899,20.42617206,28.3288695,102.6462572,722.7110439,2478.473274,778.326402,2694.526236,71.62114684,249.0763865,12.05996337,42.12091346,20.26451109,64.06688681,356.072966,1040.347266,1021.651356,3048.274123,89.41680902,267.9636324,14.41764982,43.09616483,20.11299809,51.57660826,425.4838666,1026.937657,416.7079346,1187.363495,113.9691155,317.0453128,68.48569298,188.0236457,183.7364745,423.1821697,1883.782498,4151.808306,53484.35677,16873.0265,5529.318121,1068.296163,3230.868706,3262.943095,18626.93438,35808.21622
Q95,2027.75,49016.22539,81910.79282,0,0,39.43316287,183.4474925,2.7287693,12.65634189,2.36034902,10.91478546,6.1583186,28.507204,0,0,190.2934997,811.3134417,17.9178165,75.5985872,4.74340545,20.21524256,28.68244292,103.4797169,734.8908537,2509.37608,765.6435557,2654.214165,70.64827672,245.9190711,11.90804139,41.62128303,20.56451674,64.82504115,363.1187969,1058.615243,1003.830321,2996.493406,88.14424597,264.2735547,14.22060097,42.52414539,20.17154242,51.69553954,427.7222204,1032.147329,409.4699568,1166.902931,112.1633832,312.0146195,67.43934579,185.1285758,182.8218662,421.0341896,1878.735376,4142.550903,53819.27519,16971.71581,5641.454123,1073.336065,3247.997822,3282.879528,18746.31259,36056.04386
Q96,2028,49240.21837,82366.91779,0,0,38.88229119,181.2552632,2.69065187,12.50497291,2.32738073,10.78414002,6.07362822,28.17187922,0,0,187.6558963,801.4550042,17.69068777,74.73722864,4.69082142,20.00702167,29.02386831,104.2683204,746.7011049,2538.907239,753.2894513,2614.99042,69.69000831,242.8118879,11.75829984,41.12911735,20.86116214,65.56706908,370.0985238,1076.571267,986.3885095,2945.955644,86.88260627,260.6184066,14.02504133,41.95688069,20.22695513,51.80498131,429.8657411,1037.084691,402.3523118,1146.836707,110.3770753,307.0479655,66.40267151,182.2655032,181.8867373,418.8293804,1873.377743,4132.409798,54150.07549,17069.39756,5752.206694,1078.311569,3264.86204,3302.469534,18863.63667,36300.19876
Q97,2028.25,49466.10333,82827.32009,0,0,38.34080981,179.1012075,2.6531825,12.35623353,2.29497129,10.65575835,5.9903583,27.84234364,0,0,185.0583062,791.7507803,17.46675019,73.88823854,4.63893224,19.80157166,29.35330751,105.0133709,758.1457017,2567.101299,741.2493627,2576.800701,68.74662176,239.7553878,11.61079626,40.64455514,21.15438192,66.29307541,377.0101899,1094.214312,969.3225327,2896.638384,85.63315707,257.0022063,13.83118622,41.39505912,20.27931951,51.90527132,431.9154973,1041.754548,395.3581164,1127.170898,108.6119093,302.1502975,65.37677927,179.4377082,180.9322803,416.5717357,1867.716813,4121.411551,54476.82932,17166.08753,5861.599606,1083.223689,3281.468412,3321.721343,18978.9457,36540.73631
Q98,2028.5,49693.87886,83291.94751,0,0,37.80872962,176.9852546,2.61636227,12.21011988,2.26312166,10.52963851,5.90851347,27.5185986,0,0,182.5011275,782.2020257,17.24605835,73.051811,4.58775029,19.59894281,29.67092583,105.7161439,769.2287295,2593.992372,729.5096658,2539.595361,67.81831607,236.7498903,11.46557393,40.167692,21.44411248,67.00316428,383.8519322,1111.543631,952.6281936,2848.517392,84.3970203,253.4284169,13.63922711,40.83927901,20.32871635,51.99673229,433.8726421,1046.161904,388.4897778,1107.909329,106.8693886,297.3257891,64.36265018,176.648002,179.9596507,414.2650604,1861.760169,4109.583462,54799.6082,17261.80161,5969.65663,1088.07345,3297.823654,3340.643041,19092.2793,36777.71365
Q99,2028.75,49923.54321,83760.74865,0,0,37.28603837,174.9072418,2.58019012,12.06662125,2.23183188,10.40577158,5.82809409,27.20062984,0,0,179.984676,772.8096258,17.02865573,72.22809744,4.53728546,19.39917459,29.97689181,106.3778847,779.9544374,2619.6141,718.0577497,2503.328956,66.90522215,233.7955207,11.32266383,39.69858756,21.73029166,67.69743932,390.6219773,1128.558729,936.3006159,2801.56708,83.17518206,249.8999968,13.44933238,40.2900536,20.37522393,52.07967368,435.7384034,1050.311925,381.7490593,1089.053843,105.1508119,292.5779025,63.36114312,173.8987621,178.9699658,411.9129743,1855.515707,4096.953402,55118.48336,17356.55573,6076.401479,1092.86188,3313.934175,3359.242557,19203.67747,37011.18928
Q100,2029,50155.09435,84233.67298,0,0,36.77270295,172.8669243,2.54466424,11.92572192,2.20109995,10.2841449,5.74909857,26.88840988,0,0,177.5091834,763.5740988,16.81457639,71.41720871,4.48754499,19.20229566,30.27137676,106.9998105,790.3272205,2643.999626,706.8819344,2467.959831,66.00741192,230.8922412,11.18208581,39.2372697,22.01285833,68.37600526,397.3186365,1145.259348,920.3343589,2755.760864,81.96850049,246.4194422,13.26164982,39.74782058,20.41891765,52.15439021,437.5140756,1054.209907,375.1371427,1070.604545,103.457287,287.9094494,62.3730018,171.1919653,177.9643025,409.5189151,1848.991592,4083.549644,55433.52558,17450.3658,6181.857753,1097.590011,3329.806099,3377.527654,19313.18034,37241.22274
Q101,2029.25,50388.52999,84710.67098,0,0,36.26867275,170.8639847,2.50978159,11.78740022,2.1709231,10.16474055,5.67152145,26.58189872,0,0,175.0747957,754.4956024,16.60384589,70.61921679,4.43853456,19.00832541,30.55455439,107.583109,800.3516044,2667.181566,695.971392,2433.449739,65.12490767,228.0398777,11.04385094,38.78374118,22.29175398,69.03896793,403.9403019,1161.645446,904.7235207,2711.071482,80.77771488,242.9888317,13.07630778,39.21294702,20.45987059,52.22116444,439.2010094,1057.861244,368.654687,1052.560033,101.7897421,283.3226499,61.39885982,168.5292233,176.9436979,407.086143,1842.196207,4069.400723,55744.80507,17543.2477,6286.048888,1102.258876,3345.445293,3395.505925,19420.82808,37467.87424
Q102,2029.5,50623.84761,85191.69415,0,0,35.77387993,168.8980442,2.475537,11.65163095,2.14129794,10.04753675,5.59535379,26.28104614,0,0,172.6815747,745.5739521,16.39647957,69.8341578,4.39025726,18.81727414,30.8265998,108.1289394,810.0322289,2689.191991,685.3160705,2399.7635,64.25768979,225.238143,10.90796275,38.33798249,22.56692141,69.6864342,410.4854452,1177.717181,889.4618276,2667.471256,79.60345316,239.6098657,12.89341561,38.68573805,20.4981535,52.28026614,440.8006043,1061.271405,362.3018864,1034.9176,100.1489397,278.8191901,60.43925033,165.9118155,175.9091479,404.6177477,1835.138117,4054.535298,56052.39135,17635.21721,6388.998118,1106.869508,3360.857381,3413.184786,19526.6607,37691.20448
Q103,2029.75,50861.04447,85676.69515,0,0,35.28824268,166.9686685,2.44192548,11.51838485,2.1122191,9.93250924,5.52058545,25.98579252,0,0,170.3295002,736.808641,16.19248597,69.06203455,4.34271441,18.62914462,31.08769012,108.6384321,819.3738358,2710.062407,674.906626,2366.868676,63.40570151,222.4866543,10.77441753,37.89995592,22.83830645,70.31851269,416.9526136,1193.4749,874.5427145,2624.932315,78.44624221,236.2839052,12.71306637,38.166442,20.53383376,52.33195334,442.3143009,1064.445902,356.0785219,1017.673423,98.53548959,274.4002771,59.49461212,163.3407205,174.8616092,402.1166539,1827.826019,4038.982036,56356.35313,17726.29002,6490.728433,1111.422935,3376.047766,3430.571473,19630.71795,37911.2743
Q104,2030,51100.11771,86165.62776,0,0,34.81166596,165.0753773,2.4089401,11.38762866,2.08368214,9.81962994,5.44720339,25.69607062,0,0,168.0184755,728.1988626,15.99186489,68.30282008,4.29590501,18.44393127,31.33800383,109.112689,828.3812537,2729.823739,664.7343581,2334.735294,62.56885611,219.7849492,10.64320649,37.46960826,23.10585675,70.93531443,423.3404274,1208.919124,859.9593942,2583.426781,77.30651426,233.0120062,12.53533735,37.65525604,20.56697752,52.37647268,443.7435737,1067.390277,349.9840101,1000.822736,96.94986102,270.066689,58.56529681,160.8166473,173.8019991,399.5856306,1820.268711,4022.7695,56656.75826,17816.48165,6591.262554,1115.920183,3391.021649,3447.673045,19733.03922,38128.14454
Q105,2030.25,51341.06429,86658.447,0,0,34.34404369,163.2176507,2.37657379,11.25932764,2.05567977,9.70886845,5.37519324,25.41180529,0,0,165.7483305,719.743537,15.79460879,67.55645828,4.24982733,18.2616234,31.57772034,109.5527852,837.0593873,2748.506325,654.7911494,2303.335583,61.74704066,217.132499,10.51431562,37.04687262,23.36952194,71.53695139,429.6475784,1224.050536,845.7049189,2542.926929,76.18461628,229.7949527,12.36029153,37.15233197,20.59764738,52.41406057,445.0899251,1070.110076,344.0174503,984.3599796,95.39239555,265.8188244,57.65157737,158.340064,172.7311963,397.0272959,1812.475055,4005.926058,56953.67361,17905.80747,6690.622898,1120.362269,3405.784038,3464.496379,19833.66346,38341.87584
Q106,2030.5,51583.88107,87155.10911,0,0,33.88526039,161.394936,2.34481908,11.13344362,2.02820621,9.60019281,5.30453828,25.13291705,0,0,163.5188282,711.4413364,15.60070426,66.82287023,4.20447791,18.08220345,31.80701956,109.9597665,845.4132047,2766.139901,645.0694117,2272.643744,60.94011981,214.5287195,10.38772716,36.63167197,23.62925511,72.12353897,435.8728285,1238.869976,831.7722318,2503.40531,75.08081678,226.633286,12.18797905,36.65778116,20.62590509,52.44494309,446.3548782,1072.610836,338.1776648,968.278937,93.8633192,261.6567477,56.75365365,155.9112248,171.6500419,394.4441266,1804.453944,3988.479797,57247.16505,17994.28267,6788.831558,1124.750201,3420.339765,3481.048174,19932.62906,38552.52842
Q107,2030.75,51828.56482,87655.57161,0,0,33.4351923,159.6066543,2.31366704,11.00993688,2.00125362,9.49356878,5.23522078,24.8593207,0,0,161.3296688,703.290711,15.41013175,66.10195288,4.15985144,17.90564877,32.02608213,110.334653,853.447728,2782.753601,635.5620365,2242.635742,60.14793923,211.972981,10.26341931,36.2239189,23.88501111,72.69519318,442.015006,1253.378421,818.1542138,2464.83486,73.99531392,223.5273328,12.01843798,36.17167896,20.6518085,52.4693371,447.5399735,1074.89807,332.4632376,952.5728579,92.36275427,257.580229,55.87166047,153.5301957,170.5593424,391.8384644,1796.214274,3970.458452,57537.29737,18081.92221,6885.910287,1129.084978,3434.693498,3497.334948,20029.97384,38760.16204
Q108,2031,52075.11223,88159.79329,0,0,32.99370856,157.8522038,2.28310871,10.88876641,1.97481448,9.3889614,5.1672221,24.59092762,0,0,159.180497,695.2899146,15.22286563,65.39358468,4.11594226,17.73193292,32.23508892,110.6784379,861.1680228,2798.375947,626.2623484,2213.28912,59.37032963,209.4646153,10.14136757,35.82351939,24.13674724,73.25203318,448.0730065,1267.576987,804.8437219,2427.188978,72.92824074,220.4772299,11.8516965,35.69406824,20.67541507,52.48745064,448.6467613,1076.977249,326.8725499,937.2345646,90.89072941,253.5887841,55.00567373,151.1968763,169.4598682,389.2125249,1787.764916,3951.889339,57824.13426,18168.74087,6981.880475,1133.36759,3448.849749,3513.363048,20125.73497,38964.83577
Q109,2031.25,52323.51994,88667.73424,0,0,32.56067291,156.1309672,2.25313507,10.76988945,1.94888072,9.28633391,5.10052163,24.32764616,0,0,157.0709071,687.4370292,15.03887626,64.69762612,4.07274223,17.56102489,32.43422083,110.9920882,868.5791892,2813.034857,617.1640639,2184.582833,58.60710755,207.0029235,10.0215447,35.43037244,24.38442423,73.7941801,454.0457889,1281.466915,791.8336232,2390.441595,71.8796742,217.4829469,11.68777232,35.22496436,20.69677904,52.49948316,449.6767995,1078.8538,321.4038117,922.2565473,89.44719052,249.6817081,54.15571653,148.9110238,168.3523571,386.5684029,1779.114694,3932.799308,58107.73828,18254.75315,7076.763144,1137.59901,3462.812888,3529.138645,20219.94894,39166.60796
Q110,2031.5,52573.78457,89179.35586,0,0,32.13594425,154.4423147,2.22373603,10.65326342,1.92344415,9.18564929,5.03509909,24.06938183,0,0,155.0004482,679.7299887,14.85812926,64.01392314,4.03024421,17.39289022,32.62365848,111.276546,875.6863537,2826.757636,608.2612557,2156.497101,57.85807884,204.5871814,9.90392211,35.04437169,24.628004,74.32175671,459.9323768,1295.049565,779.1168217,2354.567224,70.84963808,214.5443073,11.52667464,34.76435805,20.71595407,52.50562615,450.6316481,1080.533086,316.0550897,907.6310466,88.0320105,245.8581073,53.32176487,146.6722697,167.2375146,383.9080809,1770.272361,3913.214688,58388.17078,18339.97336,7170.578932,1141.780202,3476.587148,3544.667742,20312.65151,39365.53615
Q111,2031.75,52825.90272,89694.62084,0,0,31.71937753,152.7856071,2.19490177,10.53884348,1.89849615,9.08686988,4.97093238,23.81603861,0,0,152.9686295,672.1666008,14.6805866,63.34230909,3.9884393,17.22749181,32.80358305,111.5327278,882.4946614,2839.570986,599.5483161,2129.01328,57.12303938,202.2166442,9.78846842,34.66540692,24.867453,74.83488813,465.7318542,1308.326407,766.6862838,2319.540996,69.83811079,211.6610064,11.36840549,34.31221735,20.73299074,52.50606324,451.5128667,1082.020406,310.824334,893.3501279,86.64499725,242.1169282,52.50375342,144.4801394,166.1160168,381.2334353,1761.246585,3893.161259,58665.49198,18424.41552,7263.348089,1145.912113,3490.176634,3559.956175,20403.87771,39561.67697
Q112,2032,53079.87099,90213.49317,0,0,31.31082528,151.160201,2.16662232,10.42658587,1.8740279,8.98995743,4.90799994,23.56751959,0,0,150.9749268,664.7445674,14.50620679,62.68260586,3.94731738,17.06479085,32.97417408,111.7615262,889.0092691,2851.501004,591.0199288,2102.113741,56.4017789,199.8905511,9.67515128,34.29336344,25.10273839,75.33370152,471.4433663,1321.299019,754.5350575,2285.338688,68.84502926,208.8326291,11.21295934,33.86849271,20.74793851,52.50097187,452.3220102,1083.320983,305.7094001,879.4057426,85.28590297,238.4569843,51.70158065,142.3340675,164.9885089,378.5462427,1752.045925,3872.664214,58939.76087,18508.0934,7355.090471,1149.995676,3503.58533,3575.009618,20493.6618,39755.08609
Q113,2032.25,53335.68597,90735.93812,0,0,30.91013792,149.5654499,2.13888697,10.31644604,1.85003033,8.89487359,4.84627941,23.32372671,0,0,149.0187858,657.461504,14.33494598,62.03462726,3.90686891,16.9047451,33.13561118,111.9638103,895.2353388,2862.573191,582.671041,2075.781774,55.69407914,197.6081292,9.56393718,33.92812473,25.33383068,75.81832603,477.0661178,1333.969077,742.6562874,2251.936739,67.87029469,206.0586644,11.06032526,33.43311722,20.76084573,52.49052212,453.0606262,1084.43996,300.7080705,865.7897832,83.95443104,234.8769764,50.9151125,140.2334134,163.8556101,375.8481853,1742.678823,3851.748137,59211.03525,18591.02054,7445.825536,1154.031808,3516.817105,3589.833588,20582.03726,39945.8182
Q114,2032.5,53593.34432,91261.92226,0,0,30.51716453,148.000708,2.11168555,10.20837947,1.82649451,8.80158043,4.78574743,23.084562,0,0,147.0996276,650.3149569,14.16675708,61.39817824,3.86708314,16.7473121,33.28807324,112.1404256,901.1780309,2872.812456,574.4968389,2050.001493,54.99971768,195.3685971,9.45479132,33.56957147,25.56070346,76.28889203,482.5993711,1346.33835,731.0432292,2219.312262,66.91377534,203.3385186,10.91048602,33.00601082,20.77175846,52.47487796,453.7302535,1085.382393,295.8180723,852.4941292,82.65024331,231.3755162,50.14418808,138.1774723,162.7179123,373.1408582,1733.153589,3830.436986,59479.37173,18673.21018,7535.572347,1158.021411,3529.87572,3604.433446,20669.03681,40133.92694
Q115,2032.75,53852.84271,91791.41341,0,0,30.13175325,146.465332,2.08500767,10.10234192,1.80341182,8.71003931,4.72638173,22.84992763,0,0,145.216852,643.3024195,14.0015923,60.77305958,3.82794916,16.5924473,33.43173815,112.292195,906.8425002,2882.243125,566.492726,2024.75776,54.31846865,193.1711654,9.34767829,33.21758303,25.7833318,76.74553251,488.0424458,1358.408696,719.6892603,2187.443042,65.97531223,200.6715288,10.76342081,32.58708023,20.78072171,52.45419742,454.3324184,1086.153252,291.0370929,839.5106875,81.37296608,227.9511434,49.38862255,136.1654886,161.5759829,370.4257732,1723.478387,3808.754074,59744.82572,18754.67532,7624.349565,1161.965371,3542.76483,3618.814403,20754.69238,40319.46492
Q116,2033,54114.17787,92324.38066,0,0,29.75375237,144.958683,2.0588425,9.9982889,1.78077306,8.62021232,4.66815902,22.61972598,0,0,143.369843,636.4213462,13.83940117,60.15906669,3.78945553,16.44010555,33.5667829,112.4199193,912.2338899,2890.888946,558.6543039,2000.036113,53.65010218,191.0150435,9.24256241,32.87203725,26.00169411,77.18838132,493.3947173,1370.182055,708.5878874,2156.30754,65.0547209,198.056973,10.61910357,32.17622303,20.7877792,52.42863302,454.868633,1086.757411,286.3627945,826.8314257,80.1221956,224.6023415,48.64821148,134.1966652,160.4303647,367.7043641,1713.661232,3786.722063,60007.45142,18835.42869,7712.175457,1165.864554,3555.487993,3632.981527,20839.03511,40502.48364
