,Time,SL,SH,SPL,SPH,I1L,I1H,I2L,I2H,I3L,I3H,I4L,I4H,I5L,I5H,D1L,D1H,D2L,D2H,D3L,D3H,D4L,D4H,D5L,D5H,E1L,E1H,E2L,E2H,E3L,E3H,E4L,E4H,E5L,E5H,U1L,U1H,U2L,U2H,U3L,U3H,U4L,U4H,U5L,U5H,T1L,T1H,T2L,T2H,T3L,T3H,T4L,T4H,T5L,T5H,NewI,NewA,NewD1,NewD2,NewD3,NewD4,NewD5,Deaths
Q102,2029.5,51091.91634,86651.05406,0,0,28.23108606,135.0210181,1.95494893,9.32018915,1.69218461,8.04191205,4.44345262,21.1438379,0,0,133.4080648,582.9775229,17.90823449,75.87063622,4.19200792,17.87693707,28.16426615,97.90712867,747.1705326,2460.925088,496.3979288,1763.73689,103.1417065,352.0516426,16.86865237,57.46121591,28.73149764,86.87884588,547.5391935,1550.094043,611.558568,1855.869723,149.439407,442.8267659,24.07859096,71.04497708,31.82062872,82.67569885,664.9047494,1642.527665,170.7697841,499.0466925,112.3376949,317.4826657,68.78196626,191.5336658,202.990818,475.1104778,2117.441761,4765.242862,54292.1388,17152.09325,5818.306879,1616.624203,5064.465397,5194.691796,21200.04635,35981.55239
Q103,2029.75,51348.24279,87188.30219,0,0,27.71981877,132.90106,1.91952659,9.173668,1.66150725,7.91532692,4.36416026,20.81721782,0,0,130.9608904,573.5224202,17.59408105,74.66305284,4.12694691,17.6170685,28.33547166,98.10549771,754.0135164,2473.529685,486.3081505,1731.007293,101.1162992,345.5865445,16.55318912,56.44845853,28.97464861,87.34585082,554.8110881,1566.446915,597.6622631,1815.886957,146.3085182,433.852007,23.58905007,69.64134294,31.87902205,82.70142916,669.0144256,1650.787261,166.766587,487.8189139,109.8805221,310.6854037,67.32509401,187.5264834,201.6433628,471.6542924,2109.682051,4746.948413,54533.34392,17225.07773,5899.272417,1626.999865,5096.601971,5229.148913,21298.80786,36151.36185
Q104,2030,51606.67248,87729.72641,0,0,27.22135966,130.832496,1.88499089,9.0306992,1.63159795,7.79181073,4.28684615,20.49852648,0,0,128.5729239,564.2918926,17.28738226,73.48352962,4.0633623,17.36292424,28.49636795,98.27191627,760.5216583,2485.066447,476.5036959,1699.192842,99.14209452,339.2862873,16.24560597,55.46108555,29.21135712,87.79140372,561.8981172,1582.201242,584.1812418,1777.132253,143.2438751,425.079999,23.10954389,68.26849871,31.93054724,82.70902668,672.8804668,1658.391546,162.8833528,476.9398841,107.4857381,304.0703732,65.90376303,183.6230027,200.2793771,468.1608918,2101.490392,4727.540035,54770.70029,17297.05909,5978.938459,1637.196358,5128.108314,5262.826855,21395.34172,36318.13661
Q105,2030.25,51867.19433,88275.25897,0,0,26.7354068,128.8140497,1.85132146,8.89119483,1.60243837,7.67128778,4.2114651,20.18757174,0,0,126.2430539,555.2813834,16.98800557,72.33154021,4.00122639,17.11439536,28.64718291,98.40758288,766.7018783,2495.571605,466.9741,1668.259137,97.21809497,333.1470658,15.94575621,54.49853441,29.44166003,88.21593583,568.8019326,1597.368674,571.1019558,1739.561352,140.2462256,416.5113752,22.64022441,66.92664403,31.9754423,82.69928785,676.5082978,1665.359983,159.1164897,466.3978859,105.152562,297.6344794,64.51763918,179.8217791,198.9001855,464.6340963,2092.884978,4707.072899,55004.30181,17368.06036,6057.336712,1647.218131,5159.002475,5295.750156,21489.71645,36481.95048
Q106,2030.5,52129.7974,88824.83454,0,0,26.26165497,126.8444462,1.81849741,8.75506651,1.57401058,7.55368238,4.13797098,19.88416052,0,0,123.9701306,546.4862154,16.69581328,71.20653756,3.94051083,16.87137009,28.78814298,98.5136577,772.5610658,2505.0804,457.7095014,1638.173879,95.34326058,327.165028,15.65348568,53.56023066,29.66559456,88.6198674,575.5242185,1611.960719,558.4112077,1703.131529,137.315982,408.1458936,22.18118674,65.61582927,32.01393265,82.67296601,679.9034022,1671.711892,155.4624429,456.1814336,102.8800923,291.3743218,63.16630521,176.1211499,197.5070429,461.0774882,2083.883752,4685.60084,55234.23999,17438.10407,6134.498091,1657.069534,5189.30183,5327.942446,21581.99832,36642.87567
Q107,2030.75,52394.47087,89378.39015,0,0,25.7997992,124.9224149,1.78649729,8.6222272,1.5462966,7.43891907,4.06631781,19.58810014,0,0,121.7529735,537.9016202,16.41066279,70.10795893,3.88118538,16.63373285,28.91947161,98.59126216,778.1060706,2513.627096,448.7005872,1608.906658,93.51652086,321.3363018,15.36863372,52.645593,29.8831979,89.0036081,582.0666867,1625.988733,546.0961637,1667.801599,134.4532632,399.982563,21.73247765,64.33597807,32.0462326,82.63077509,683.0712999,1677.466389,151.9177057,446.2793053,100.6673241,285.2862547,61.84927342,172.5192738,196.1011402,457.4944283,2074.504368,4663.176297,55460.60401,17507.21215,6210.452725,1666.754816,5219.023122,5359.426486,21672.25137,36800.98266
Q108,2031,52661.20409,89935.8652,0,0,25.34953547,123.0466957,1.75530029,8.49258997,1.51927768,7.32692286,3.99645974,19.29919879,0,0,119.5903764,529.5227642,16.13240693,69.03522897,3.82322007,16.40136606,29.04139096,98.64148276,783.343697,2521.244994,439.9385434,1580.428769,91.7367843,315.6570176,15.09103564,51.75403745,30.09450708,89.36755879,588.4310728,1639.463915,534.1443642,1633.531904,131.6579338,392.0197533,21.29410021,63.08690547,32.07254759,82.57339131,686.017525,1682.642346,148.4788303,436.6805668,98.51316717,279.3664382,60.56599519,169.0141644,194.6836072,453.8880735,2064.764169,4639.850266,55683.48065,17575.40601,6285.229957,1676.278126,5248.182498,5390.224199,21760.53747,36956.34023
Q109,2031.25,52929.98658,90497.20139,0,0,24.91056152,121.2160433,1.72488557,8.36606876,1.49293638,7.21761993,3.92835056,19.01726669,0,0,117.4811162,521.3447742,15.860896,67.98776345,3.76658393,16.17415075,29.15412007,98.66537041,788.2806967,2527.966449,431.4150104,1552.713052,90.0029472,310.1233233,14.82052382,50.88497963,30.29955991,89.71211145,594.6191317,1652.3973,522.5437279,1600.284287,128.9296378,384.255296,20.86602064,61.86833425,32.09307237,82.5014571,688.7476072,1687.258347,145.1424364,427.3745902,96.41646199,273.61089,59.31587235,165.6037223,193.255517,450.2613883,2054.680157,4615.672265,55902.95439,17642.7065,6358.85835,1685.643509,5276.795538,5420.356704,21846.91639,37109.01542
Q110,2031.5,53200.80804,91062.3427,0,0,24.48257749,119.4292288,1.69523204,8.2425785,1.46725451,7.11093714,3.86194437,18.74211555,0,0,115.4239564,513.3627584,15.59597765,66.96497253,3.71124591,15.95196718,29.25787557,98.66394141,792.9237643,2533.822885,423.1220434,1525.73374,88.31389912,304.7314011,14.55692819,50.03783881,30.49839498,90.03765017,600.6326357,1664.79976,511.2825539,1568.022067,126.2678299,376.6865709,20.44817298,60.67990937,32.1079936,82.41558327,691.2670558,1691.332659,141.9052184,418.351066,94.37599391,268.0155232,58.09826565,162.2857611,191.8178887,446.6171614,2044.268974,4590.69031,56119.10741,17709.13392,6431.365701,1694.854911,5304.877287,5449.844349,21931.44585,37259.07353
Q111,2031.75,53473.65839,91631.23534,0,0,24.06528758,117.6850439,1.6663196,8.12203622,1.44221456,7.00680174,3.7971965,18.47356064,0,0,113.4176546,505.5718292,15.33749793,65.96626228,3.65717442,15.73469454,29.35287254,98.63817972,797.2795311,2538.844815,415.0520767,1499.466339,86.6685292,299.4774757,14.30007949,49.21203825,30.69105187,90.34455159,606.4733714,1676.681999,500.3495216,1536.709999,123.6718028,369.310582,20.04046386,59.52121114,32.11749012,82.31635105,693.5813453,1694.883206,138.7639499,409.6000131,92.39050475,262.5761827,56.91250298,159.0580316,190.3716912,442.9580168,2033.546886,4564.950907,56332.01961,17774.70806,6502.779045,1703.916173,5332.442278,5478.706736,22014.18155,37406.57811
Q112,2032,53748.52775,92203.8277,0,0,23.65839968,115.9823023,1.63812805,8.0043597,1.41779893,6.90514396,3.73406157,18.21141913,0,0,111.4609661,497.9671176,15.08530182,64.99103831,3.60433814,15.52221235,29.4393224,98.58903717,801.3545621,2543.061858,407.1978924,1473.887514,85.06573061,294.3578265,14.04980666,48.40700874,30.87757005,90.63318519,612.1431372,1688.054551,489.7336866,1506.314233,121.1407125,362.1240255,19.64277616,58.39176569,32.12173272,82.20431445,695.6959039,1697.927546,135.715489,401.1117812,90.4587051,257.2886784,55.75788679,155.9182423,188.9178463,439.2864258,2022.529773,4538.499044,56541.76871,17839.44816,6573.124674,1712.831037,5359.504559,5506.962759,22095.17728,37551.59098
Q113,2032.25,54025.40644,92780.0703,0,0,23.26162685,114.319842,1.6106374,7.88946873,1.39399046,6.80589388,3.67249578,17.95551341,0,0,109.5526491,490.5437926,14.83923439,64.03870811,3.55270626,15.3144015,29.51743412,98.51743392,805.1553511,2546.502764,399.5525931,1448.974989,83.50440501,289.368791,13.80594142,47.62218848,31.05799124,90.90391368,617.643743,1698.927782,479.4244752,1476.802273,118.6735994,355.1233501,19.25497409,57.29105655,32.12088575,82.08000174,697.6161024,1700.482858,132.7567803,392.8770527,88.57928399,252.1488093,54.63370057,152.8640774,187.4572315,435.6047179,2011.233113,4511.3782,56748.43021,17903.37293,6642.428148,1721.603143,5386.077714,5534.630625,22174.48495,37694.17224
Q114,2032.5,54304.28505,93359.91576,0,0,22.87468749,112.6965262,1.58382841,7.777285,1.37077204,6.70898384,3.6124562,17.70566751,0,0,107.6914685,483.2970719,14.59914069,63.10868306,3.50224714,15.11114313,29.58741473,98.42426149,808.6883186,2549.195424,392.1095757,1424.707468,81.98346414,284.5067732,13.5683153,46.85702511,31.23235734,91.15709375,622.9770065,1709.311889,469.4116789,1448.142924,116.2694084,348.304806,18.87690421,56.21853099,32.11510701,81.94391793,699.3472459,1702.565928,129.8848563,384.8868419,86.75091747,247.1523874,53.53921481,149.8932115,185.9906825,431.9150907,1999.67198,4483.630352,56952.07752,17966.50059,6710.714307,1730.236033,5412.174882,5561.727887,22252.15466,37834.38031
Q115,2032.75,54585.15437,93943.31873,0,0,22.49730499,111.1112449,1.55768144,7.66773133,1.34812786,6.61434761,3.55389983,17.46171098,0,0,105.8761989,476.2222352,14.36486658,62.20037947,3.45292933,14.9123196,29.64946786,98.31038088,811.9598083,2551.166904,384.8625102,1401.06455,80.50183367,279.7682459,13.33676238,46.11097608,31.40071178,91.39307532,628.1447535,1719.2169,459.6854455,1420.30625,113.9270062,341.6644916,18.50839989,55.17360974,32.10454804,81.79654523,700.8945666,1704.193138,127.0968405,377.1324904,84.97227658,242.2952572,52.47369117,147.0033238,184.518996,428.2196188,1987.861038,4455.295996,57152.78194,18028.84885,6778.007294,1738.733149,5437.808779,5588.271467,22328.23478,37972.27193
Q116,2033,54868.00543,94530.23583,0,0,22.12920923,109.5629152,1.53217837,7.56073337,1.32604087,6.52192035,3.49678522,17.22347651,0,0,104.1056289,469.3146342,14.13625905,61.31322082,3.40472309,14.71781494,29.70379468,98.1766268,814.9760849,2552.443455,377.8053202,1378.02667,79.05845476,275.1497552,13.1111184,45.38350899,31.56309893,91.61220332,633.1488165,1728.652676,450.2362702,1393.263523,111.6451949,335.1983925,18.14928363,54.15569162,32.08935527,81.63834562,702.2632171,1705.380466,124.3899458,369.6056617,83.24203306,237.5733108,51.43638799,144.1921079,183.0429324,424.5202618,1975.814538,4426.414166,57350.61276,18090.43494,6844.330565,1747.09784,5462.991711,5614.277687,22402.77196,38107.90222
Q117,2033.25,55152.82954,95120.62564,0,0,21.77013607,108.0504823,1.50730046,7.45621787,1.30449569,6.4316394,3.44107178,16.99080105,0,0,102.3785622,462.5697008,13.91316732,60.44663854,3.35759785,14.52751539,29.75059317,98.02380577,817.7433325,2553.050539,370.9321643,1355.575036,77.65228608,270.6479218,12.89122226,44.67410299,31.71956404,91.81481682,637.991033,1737.628913,441.0549871,1366.987172,109.4227287,328.9024142,17.79936895,53.16416045,32.0696692,81.46976164,703.4582656,1706.143476,121.7614748,362.2983352,81.55886584,232.9825013,50.42656342,141.4572824,181.5632173,420.8188727,1963.546316,4397.022459,57545.63728,18151.27559,6909.706907,1755.333357,5487.735594,5639.762288,22475.81128,38241.32472
Q118,2033.5,55439.61822,95714.4486,0,0,21.41982751,106.5729193,1.48303003,7.35411401,1.28347662,6.34344311,3.38671922,16.76352587,0,0,100.6938216,455.9829539,13.6954422,59.60007389,3.31152404,14.34130862,29.79005888,97.85269838,820.2676516,2553.012849,364.2374222,1333.691579,76.28230419,266.2594433,12.67691528,43.98224867,31.8701539,92.00124882,642.6732452,1746.155141,432.132758,1341.450737,107.2583218,322.772412,17.45846252,52.19839021,32.04562632,81.29121763,704.4846916,1706.497324,119.208819,355.2027965,79.9214651,228.5188536,49.44347821,138.796597,180.0805429,417.1172039,1951.069799,4367.157066,57737.92088,18211.38709,6974.158457,1763.442861,5512.051967,5664.740455,22547.39621,38372.59138
Q119,2033.75,55728.36326,96311.66698,0,0,21.07803215,105.1292274,1.45934953,7.25435239,1.26296878,6.25727183,3.33368933,16.54149681,0,0,99.05024919,449.5500047,13.48293591,58.77297806,3.26647228,14.15908488,29.82238508,97.66405942,822.5550591,2552.35433,357.7156799,1312.358907,74.94750584,261.9810947,12.46804167,43.30744801,32.01491637,92.17182785,647.1972992,1754.240729,423.4610624,1316.628825,105.1506615,316.8042151,17.12636578,51.25774696,32.01735801,81.10312093,705.347383,1706.45675,116.7294588,348.3116303,78.32853752,224.1784736,48.48640033,136.2078396,178.5955724,413.4169146,1938.398,4336.8528,57927.52708,18270.78525,7037.706718,1771.42942,5535.952007,5689.226843,22617.56874,38501.75267
Q120,2034,56019.0567,96912.24483,0,0,20.74450491,103.7184364,1.43624191,7.15686637,1.24295748,6.1730674,3.28194352,16.3245634,0,0,97.44670897,443.2665616,13.27550489,57.96481312,3.22241445,13.98073674,29.8477611,97.45862032,824.6114864,2551.0982,351.3617172,1291.560262,73.64690855,257.8097294,12.26444876,42.64921478,32.15390037,92.32687719,651.5650439,1761.894887,415.0316875,1292.497055,103.0984156,310.993649,16.80287546,50.34159608,31.98499124,80.90586189,706.0511333,1706.036091,114.3209596,341.6177101,76.77880777,219.9575534,47.55460479,133.6888417,177.1089385,409.7195751,1925.543528,4306.14313,58114.51754,18329.48546,7100.372579,1779.296016,5559.446542,5713.235595,22686.36941,38628.85755
Q121,2034.25,56311.69085,97516.14794,0,0,20.41900702,102.3396032,1.41369128,7.06159046,1.22342829,6.09077398,3.23144549,16.11257977,0,0,95.8820882,437.128433,13.07300709,57.17505369,3.17932214,13.80615914,29.86637407,97.23708806,826.4427787,2549.266967,345.1704971,1271.279489,72.37954946,253.7422798,12.06598681,42.00707454,32.28715563,92.46671481,655.7783315,1769.126664,406.8367169,1269.032023,101.1002409,305.3365532,16.48778839,49.44930178,31.94864922,80.69981705,706.6006396,1705.249276,111.9809721,335.1141887,75.27102319,215.8523778,46.64737735,131.2374812,175.6212468,406.0266728,1912.518591,4275.060219,58298.95218,18387.50265,7162.176325,1787.045541,5582.546065,5736.780364,22753.83735,38753.95358
Q122,2034.5,56606.25826,98123.34375,0,0,20.10130706,100.9918137,1.39168076,6.96846127,1.20436718,6.01033641,3.18215876,15.90540389,0,0,94.35529753,431.1315308,12.8753037,56.40318503,3.13716787,13.63524954,29.87840803,97.00014616,828.0546938,2546.882456,339.1371558,1251.500996,71.14448841,249.7757558,11.87250997,41.38056558,32.41473371,92.59165421,659.8390149,1775.944956,398.8685204,1246.21125,99.15478999,299.8287957,16.18089754,48.58023213,31.90845112,80.48534733,707.0005017,1704.109833,109.7072287,328.7944884,73.80395533,211.8593279,45.76401591,128.8516864,174.133077,402.3396179,1899.335001,4243.634953,58480.88921,18444.85137,7223.137664,1794.680808,5605.260742,5759.874331,22820.01037,38877.08689
Q123,2034.75,56902.75176,98733.80134,0,0,19.791179,99.67417911,1.37019524,6.8774178,1.18576105,5.93170148,3.13404894,15.70289861,0,0,92.86527318,425.2718704,12.68225901,55.64870586,3.09592554,13.46790762,29.88404455,96.74845718,829.4529024,2543.965821,333.2569941,1232.209733,69.94080649,245.9072461,11.68387498,40.76923716,32.53668619,92.70200398,663.7489493,1782.358506,391.1197435,1224.013147,97.26071604,294.4662872,15.88199675,47.7337598,31.86451276,80.26280084,707.2552202,1702.630899,107.4975426,322.6522898,72.37640061,207.9748819,44.90383122,126.529438,172.6449838,398.6597466,1886.004178,4211.896983,58660.38513,18501.54574,7283.275735,1802.204543,5627.600428,5782.530226,22884.92498,38998.30229
Q124,2035,57201.16443,99347.4914,0,0,19.48840419,98.38583973,1.34921923,6.78839996,1.16759631,5.85481789,3.08708157,15.50492983,0,0,91.41097579,419.5455719,12.49374033,54.91112724,3.05556876,13.30403629,29.88346188,96.48266065,830.6429866,2540.53757,327.525468,1213.39116,68.7676071,242.1339159,11.49994301,40.17265111,32.65306693,92.79806886,667.5099908,1788.375903,383.5832972,1202.41697,95.41667944,289.2449908,15.59088056,46.90926525,31.81694619,80.03251289,707.3691982,1700.825221,105.3498049,316.6815234,70.98718352,204.1956198,44.06614808,124.2687702,171.1574984,394.9883251,1872.537162,4179.874759,58837.49487,18557.59948,7342.609131,1809.619394,5649.574677,5804.760347,22948.61646,39117.64326
Q125,2035.25,57501.48961,99964.38611,0,0,19.19276916,97.12595989,1.32873813,6.70135066,1.14986028,5.77963628,3.04122378,15.31136851,0,0,89.99139247,413.9488615,12.30961811,54.18997303,3.01607213,13.14354034,29.87683539,96.20337703,831.6304409,2536.61758,321.9381839,1195.031225,67.62401491,238.4530075,11.32057739,39.59038042,32.76392981,92.88014753,671.1239956,1794.005591,376.2523479,1181.402785,93.62135052,284.1609319,15.30734436,46.10613699,31.7658608,79.79480572,707.3467391,1698.705166,103.2619816,310.8763581,69.63515688,200.5182207,43.25030689,122.0677722,169.6711295,391.3265542,1858.944616,4147.595566,59012.27177,18613.02594,7401.155913,1816.927933,5671.192748,5826.576572,23011.1189,39235.15202
Q126,2035.5,57803.72091,100584.4592,0,0,18.90406784,95.89373087,1.30873757,6.61621354,1.13254081,5.70610703,2.99644372,15.12208912,0,0,88.60553576,408.4780695,12.12976666,53.48477965,2.97741107,12.98632796,29.86433783,95.91120547,832.420671,2532.225119,316.4908891,1177.116342,66.50917712,234.8618387,11.14564578,39.02201019,32.86933014,92.94853597,674.5928199,1799.255868,369.1203073,1160.951428,91.87341349,279.2102042,15.03118571,45.32377351,31.7113622,79.54999082,707.1920479,1696.282728,101.2321126,305.2311918,68.31920239,196.9394653,42.4556632,119.9245889,168.1863643,387.6755719,1845.236837,4115.085565,59184.76762,18667.83809,7458.933626,1824.132655,5692.463619,5847.990382,23072.46522,39350.86957
Q127,2035.75,58107.85219,101207.6857,0,0,18.62209931,94.68836878,1.28920391,6.53293424,1.11562561,5.63418431,2.95270995,14.93696969,0,0,87.25244415,403.1296307,11.95406288,52.79509695,2.93956192,12.83230887,29.84613891,95.60672574,833.0189937,2527.378861,311.1794686,1159.633373,65.42226221,231.3578019,10.97501885,38.46713701,32.96932383,93.00352484,677.9183203,1804.134887,362.1808233,1141.044474,90.17157078,274.3889767,14.76220397,44.56158367,31.65355341,79.29836805,706.9092318,1693.569537,99.25830768,299.7406426,67.03823096,193.456234,41.68158905,117.8374202,166.7036692,384.0364573,1831.423763,4082.369823,59355.0328,18722.04855,7515.959313,1831.235982,5713.395996,5869.01287,23132.68728,39464.83571
Q128,2036,58413.87758,101834.0422,0,0,18.34666955,93.50911387,1.27012337,6.45146044,1.09910276,5.56382224,2.90999234,14.75589225,0,0,85.9311827,397.9000822,11.78238729,52.12048712,2.90250078,12.68139654,29.82240564,95.29049949,833.4306384,2522.096906,305.9999373,1142.569607,64.36246159,227.9383627,10.80857101,37.9253687,33.06396825,93.04540094,681.1023519,1808.65066,355.4277707,1121.6642,88.51454327,269.6934979,14.50020253,43.81898927,31.59253468,79.04022716,706.5023014,1690.576865,97.33874541,294.399538,65.79118376,190.0655061,40.92747243,115.804521,165.2234916,380.4102329,1817.514978,4049.472355,59523.11619,18775.66958,7572.249536,1838.240266,5733.998322,5889.654761,23191.81583,39577.08909
Q129,2036.25,58721.79146,102463.5067,0,0,18.07758979,92.35523002,1.25148273,6.37174117,1.08296166,5.49497662,2.86826197,14.57874284,0,0,84.64084234,392.7860634,11.61462336,51.46052472,2.86620536,12.53350653,29.79330203,94.96306868,833.6607458,2516.396793,300.9484359,1125.912746,63.328987,224.601059,10.64617943,37.3963238,33.15332126,93.07444701,684.146769,1812.811064,348.8552421,1102.793556,86.90107474,265.120099,14.24498629,43.09542286,31.52840327,78.77584767,705.9751704,1687.315637,95.47166922,289.2029073,64.57703153,186.7643583,40.19271826,113.8242015,163.7462595,376.7978675,1803.519727,4016.416155,59689.06534,18828.7131,7627.820384,1845.147789,5754.278784,5909.926425,23249.88065,39687.66727
Q130,2036.5,59031.58849,103096.0582,0,0,17.81467696,91.22600462,1.23326966,6.29372723,1.06719043,5.42760522,2.82748984,14.40541084,0,0,83.38053821,387.7843129,11.45065853,50.81479767,2.83065386,12.38855626,29.75898891,94.62495919,833.7143691,2510.295521,296.0212261,1109.650887,62.32107209,221.3434991,10.48772518,36.87963293,33.23744175,93.09094129,687.0534246,1816.623837,342.4575393,1084.416132,85.32993128,260.6651969,13.99636515,42.39033097,31.46125449,78.50549927,705.3316581,1683.796438,93.65538673,284.1459712,63.3947744,183.549963,39.47674801,111.8948255,162.2723826,373.2002784,1789.446919,3983.223234,59852.92642,18881.1907,7682.687494,1851.960766,5774.245321,5929.837888,23306.91052,39796.60671
Q131,2036.75,59343.26357,103731.6773,0,0,17.55775391,90.12074692,1.21547185,6.2173707,1.05177912,5.36166645,2.78764874,14.23578867,0,0,82.14941228,382.8916671,11.29038317,50.18290476,2.79582463,12.24646619,29.7196252,94.27667893,833.5964733,2503.809566,291.2146859,1093.772507,61.33797101,218.1633609,10.33309244,36.37493602,33.31638925,93.09515873,689.8241693,1820.096585,336.2291655,1066.516134,83.799905,256.3252966,13.75415149,41.70317291,31.39118055,78.22944265,704.5754902,1680.029523,91.88826587,279.2241353,62.24344276,180.4195865,38.77899962,110.0148095,160.8022539,369.6183345,1775.305137,3949.914652,60014.74434,18933.11368,7736.86606,1858.68135,5793.905636,5949.398848,23362.93325,39903.94286
Q132,2037,59656.81185,104370.3458,0,0,17.30664909,89.03878809,1.19807703,6.1426251,1.03671732,5.29712038,2.74871193,14.06977279,0,0,80.94663057,378.105058,11.13369031,49.56445851,2.7616977,12.10715968,29.67536542,93.91871907,833.3119368,2496.954889,286.525306,1078.266453,60.37895938,215.0583903,10.18216811,35.88188477,33.39022383,93.08736977,692.4608521,1823.236784,330.1648169,1049.078352,82.30981291,252.0969911,13.51816248,41.03342117,31.31827187,77.94792966,703.7102999,1676.024825,90.16873332,274.4329801,61.12209555,177.3705855,38.09892704,108.1826214,159.336249,366.0528579,1761.102649,3916.510553,60174.5627,18984.49298,7790.370849,1865.311629,5813.267199,5968.618687,23417.97579,40009.71014
Q133,2037.25,59972.22876,105012.0466,0,0,17.06119549,87.9794806,1.18107425,6.06944612,1.0219947,5.23392827,2.71065341,13.90726214,0,0,79.77138408,373.4215115,10.98047718,48.95908155,2.72825251,11.97056116,29.6263631,93.55155502,832.8655512,2489.746961,281.9496857,1063.121923,59.44333257,212.0264,10.03484345,35.40014038,33.45900689,93.0678414,694.9653194,1826.051778,324.2593751,1032.088137,80.85849901,247.9769635,13.28821876,40.38056192,31.24261577,77.66120387,702.7396302,1671.791963,88.49527198,269.7682551,60.02982041,174.4004068,37.43600184,106.3967811,157.8747277,362.5046257,1746.847414,3883.030198,60332.42393,19035.33929,7843.216215,1871.853631,5832.337259,5987.506479,23472.06419,40113.94201
Q134,2037.5,60289.50997,105656.7637,0,0,16.82123227,86.94219669,1.16445177,5.99779001,1.00760167,5.17205242,2.67344807,13.74815942,0,0,78.62288735,368.8381439,10.83064309,48.36640967,2.69546987,11.83659845,29.57276758,93.17564622,832.2620217,2482.20077,277.4845287,1048.328462,58.53040636,209.0652666,9.89101182,34.92937462,33.52279981,93.03683635,697.3394143,1828.548791,318.5079005,1015.531376,79.44483446,243.9619855,13.06414533,39.74409538,31.1642984,77.36950053,701.666935,1667.340252,86.86641946,265.2258702,58.96573331,171.506583,36.78970961,104.6558569,156.4180343,358.974373,1732.547091,3849.491991,60488.36925,19085.66299,7895.416112,1878.309324,5851.122847,6006.071008,23525.22366,40216.67101
Q135,2037.75,60608.65139,106304.4824,0,0,16.58660264,85.92632881,1.14819922,5.92761449,0.99352898,5.11145666,2.63707211,13.59237047,0,0,77.50037865,364.3521605,10.68409146,47.78608822,2.66333114,11.70520118,29.51472597,92.79143748,831.5059685,2474.330839,273.1266402,1033.875939,57.63951601,206.1729314,9.75057037,34.4692687,33.58166549,92.99461365,699.5849774,1830.734917,312.9056243,999.3944691,78.06771872,240.0489189,12.84577134,39.12353452,31.08340329,77.07304719,700.4955807,1662.678712,85.28076459,260.8018886,57.92897786,168.6867307,36.15955324,102.9584652,154.9664977,355.4627933,1718.209049,3815.913519,60642.43873,19135.47417,7946.984104,1884.680621,5869.630786,6024.320774,23577.4786,40317.92876
Q136,2038,60929.64922,106955.189,0,0,16.35715564,84.9312883,1.13230559,5.85887934,0.97976766,5.05210571,2.60150119,13.43980367,0,0,76.40311843,359.960853,10.54072775,47.21777485,2.63181794,11.57630093,29.45238246,92.39935881,830.6019262,2466.151241,268.872924,1019.754548,56.77001572,203.3473963,9.61341812,34.0195138,33.63566627,92.94142904,701.7038449,1832.617133,307.4479422,983.6643078,76.72607813,236.2347134,12.63293031,38.51840678,31.00001144,76.77206368,699.2288483,1657.816074,83.73694697,256.4925212,56.91872464,165.9385478,35.5450506,101.3032688,153.5204325,351.970541,1703.840372,3782.311572,60794.67136,19184.78265,7997.933379,1890.96938,5887.867695,6042.264004,23628.85264,40417.746
